handle,sku,titulo,cat,price,cost_net,fuente,gross_pct,net_pct,net_eur,carrier,fee,esc,alerta,notas,compare_ok
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-5c88bd77,SV-ETNA-SILLA-ALUMINIO-GRIS-OSC,Silla exterior aluminio · tejido Balliu · Etna,m,181.95,97.71,excel_handle_est,35.0,52.2,78.49,0.0,4.12,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-5c88bd77,SV-ETNA-SILLA-ALUMINIO-AZUL-ACERO,Silla exterior aluminio · tejido Balliu · Etna,m,181.95,97.71,excel_handle_est,35.0,52.2,78.49,0.0,4.12,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-AZUL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-AMARILLO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-NARANJA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-VERDE-CLARO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-BLANCO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-NATURAL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-CAPUCHINO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-CAQUI,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-MARRON-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-ARENA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-VERDE-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-AZUL-CEL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-CENIZA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-AZUL-MAR,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-GRIS-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-BLANCO-AZUL-ACERO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-AZUL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-AMARILLO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-NARANJA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-VERDE-CLARO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-BLANCO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-NATURAL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-CAPUCHINO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-CAQUI,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-MARRON-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-ARENA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-VERDE-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-AZUL-CEL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-CENIZA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-AZUL-MAR,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-GRIS-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-TORTOLA-AZUL-ACERO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-AZUL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-AMARILLO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-NARANJA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-VERDE-CLARO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-BLANCO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-NATURAL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-CAPUCHINO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-CAQUI,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-MARRON-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-ARENA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-VERDE-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-AZUL-CEL,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-CENIZA,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-AZUL-MAR,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-GRIS-OSC,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-56-cm-eaf4a34a,SV-ETNA-ALTA-ALUMINIO-AZUL-ACERO,Silla exterior aluminio alta · tejido Balliu · Etna Alt,m,190.95,102.17,excel_handle_est,35.3,51.5,81.28,0.0,4.31,cliente_paga,OK,,OK
balliu-silla-exterior-resina-estilo-minimalista-484cbea0,SV-DUNA-BLANCO,Silla exterior resina · estilo minimalista · Duna,m,77.95,42.75,excel_handle_est,33.6,77.1,49.68,0.0,1.94,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-minimalista-484cbea0,SV-DUNA-NEGRO,Silla exterior resina · estilo minimalista · Duna,m,81.95,42.75,excel_handle_est,36.9,78.1,52.91,0.0,2.02,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-minimalista-484cbea0,SV-DUNA-TORTOLA,Silla exterior resina · estilo minimalista · Duna,m,81.95,42.75,excel_handle_est,36.9,78.1,52.91,0.0,2.02,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-clasico-57-cm-8164cc65,SV-BIMBA-BLANCO,Silla exterior resina · estilo clásico · Bimba,m,99.9,55.22,excel_handle_est,33.1,66.5,54.89,0.0,2.4,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-clasico-57-cm-8164cc65,SV-BIMBA-NEGRO,Silla exterior resina · estilo clásico · Bimba,m,99.9,55.22,excel_handle_est,33.1,66.5,54.89,0.0,2.4,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-clasico-57-cm-8164cc65,SV-BIMBA-TORTOLA,Silla exterior resina · estilo clásico · Bimba,m,99.9,55.22,excel_handle_est,33.1,66.5,54.89,0.0,2.4,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-funcional-0b607ec7,SV-SELVA-SILLA-BLANCO,Silla exterior resina apilable · Selva,m,33.95,18.97,excel_handle_est,32.4,135.5,38.02,0.0,1.01,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-resina-estilo-funcional-0b607ec7,SV-SELVA-SILLA-ARENA,Silla exterior resina apilable · Selva,m,40.95,18.97,excel_handle_est,43.9,129.0,43.66,0.0,1.16,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-contemporaneo-49-cm-af080e9c,SV-BRUNA-SIN-BRAZOS-BLANCO,Silla exterior resina · Bruna,m,70.95,48.04,excel_handle_est,18.1,66.1,38.76,0.0,1.79,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-contemporaneo-49-cm-af080e9c,SV-BRUNA-SIN-BRAZOS-TORTOLA,Silla exterior resina · Bruna,m,70.95,48.04,excel_handle_est,18.1,66.1,38.76,0.0,1.79,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-contemporaneo-49-cm-af080e9c,SV-BRUNA-CON-BRAZOS-BLANCO,Silla exterior resina · Bruna,m,84.95,48.04,excel_handle_est,31.6,71.3,50.03,0.0,2.08,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-contemporaneo-49-cm-af080e9c,SV-BRUNA-CON-BRAZOS-TORTOLA,Silla exterior resina · Bruna,m,84.95,48.04,excel_handle_est,31.6,71.3,50.03,0.0,2.08,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-SIN-BRAZOS-BLANCO,Silla exterior resina · Vera,m,78.95,56.37,excel_handle_est,13.6,56.5,36.87,0.0,1.96,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-SIN-BRAZOS-TORTOLA,Silla exterior resina · Vera,m,78.95,56.37,excel_handle_est,13.6,56.5,36.87,0.0,1.96,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-CON-BRAZOS-BLANCO,Silla exterior resina · Vera,m,79.95,56.37,excel_handle_est,14.7,57.0,37.68,0.0,1.98,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-CON-BRAZOS-TORTOLA,Silla exterior resina · Vera,m,79.95,56.37,excel_handle_est,14.7,57.0,37.68,0.0,1.98,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-SILLON-L-BLANCO,Silla exterior resina · Vera,m,115.95,56.37,excel_handle_est,41.2,69.6,66.67,0.0,2.73,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-resina-estilo-funcional-daabcdaf,SV-VERA-SILLON-L-TORTOLA,Silla exterior resina · Vera,m,115.95,56.37,excel_handle_est,41.2,69.6,66.67,0.0,2.73,cliente_paga,OK,coste_estimado,OK
balliu-silla-exterior-sin-brazos-estilo-contemporaneo-53-cm-cd07e7d6,SV-VENUS-SIN-BRAZOS,Silla exterior resina · Venus,m,65.95,40.56,excel_handle_est,25.6,77.4,42.21,0.0,1.68,cliente_paga,OK,,OK
balliu-silla-exterior-sin-brazos-estilo-contemporaneo-53-cm-cd07e7d6,SV-VENUS-CON-BRAZOS,Silla exterior resina · Venus,m,70.95,40.56,excel_handle_est,30.8,78.9,46.24,0.0,1.79,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-58-cm-bc0c02ec,SV-MILA-BLANCO-BLANCO,Silla exterior aluminio · tejido Balliu · Mila,m,97.95,60.67,excel_handle_est,25.1,59.1,47.87,0.0,2.36,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-58-cm-bc0c02ec,SV-MILA-BLANCO-CENIZA,Silla exterior aluminio · tejido Balliu · Mila,m,97.95,60.67,excel_handle_est,25.1,59.1,47.87,0.0,2.36,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-58-cm-bc0c02ec,SV-MILA-ALUMINIO-BLANCO,Silla exterior aluminio · tejido Balliu · Mila,m,97.95,60.67,excel_handle_est,25.1,59.1,47.87,0.0,2.36,cliente_paga,OK,,OK
balliu-silla-exterior-con-brazos-aluminio-estilo-elegante-58-cm-bc0c02ec,SV-MILA-ALUMINIO-CENIZA,Silla exterior aluminio · tejido Balliu · Mila,m,97.95,60.67,excel_handle_est,25.1,59.1,47.87,0.0,2.36,cliente_paga,OK,,OK
balliu-mesa-exterior-5d0fb586,SV-MINIPRESTIGE-BLANCO,Mesa auxiliar exterior resina decorativa · 48×48 cm · M,l,27.95,14.17,excel_handle_est,38.7,285.7,65.99,0.0,0.89,cliente_paga,OK,,OK
balliu-mesa-exterior-5d0fb586,SV-MINIPRESTIGE-ARENA,Mesa auxiliar exterior resina decorativa · 48×48 cm · M,l,29.95,14.17,excel_handle_est,42.8,273.1,67.6,0.0,0.93,cliente_paga,OK,,OK
balliu-mesa-exterior-5d0fb586,SV-MINIPRESTIGE-BRONCE,Mesa auxiliar exterior resina decorativa · 48×48 cm · M,l,29.95,14.17,excel_handle_est,42.8,273.1,67.6,0.0,0.93,cliente_paga,OK,,OK
balliu-mesa-exterior-5d0fb586,SV-MINIPRESTIGE-GRIS-OSC,Mesa auxiliar exterior resina decorativa · 48×48 cm · M,l,29.95,14.17,excel_handle_est,42.8,273.1,67.6,0.0,0.93,cliente_paga,OK,,OK
balliu-mesa-exterior-5d0fb586,SV-MINIPRESTIGE-MADERA,Mesa auxiliar exterior resina decorativa · 48×48 cm · M,l,29.95,14.17,excel_handle_est,42.8,273.1,67.6,0.0,0.93,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-de421a42,SV-EVAPROMINI-BLANCO,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro Mini,m,33.95,17.13,excel_handle_est,38.9,142.1,39.86,0.0,1.01,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-de421a42,SV-EVAPROMINI-ARENA,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro Mini,m,34.95,17.13,excel_handle_est,40.7,140.8,40.67,0.0,1.03,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-de421a42,SV-EVAPROMINI-BRONCE,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro Mini,m,34.95,17.13,excel_handle_est,40.7,140.8,40.67,0.0,1.03,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-de421a42,SV-EVAPROMINI-GRIS-OSC,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro Mini,m,34.95,17.13,excel_handle_est,40.7,140.8,40.67,0.0,1.03,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-de421a42,SV-EVAPROMINI-TORTOLA,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro Mini,m,34.95,17.13,excel_handle_est,40.7,140.8,40.67,0.0,1.03,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-35554775,SV-EVAPROBCN-BLANCO,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro BCN,m,36.95,18.44,excel_handle_est,39.6,134.2,40.97,0.0,1.08,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-35554775,SV-EVAPROBCN-ARENA,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro BCN,m,37.95,18.44,excel_handle_est,41.2,133.2,41.78,0.0,1.1,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-35554775,SV-EVAPROBCN-BRONCE,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro BCN,m,37.95,18.44,excel_handle_est,41.2,133.2,41.78,0.0,1.1,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-35554775,SV-EVAPROBCN-GRIS-OSC,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro BCN,m,37.95,18.44,excel_handle_est,41.2,133.2,41.78,0.0,1.1,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-resina-48-cm-35554775,SV-EVAPROBCN-TORTOLA,Mesa auxiliar exterior resina · 48×48 cm · Eva Pro BCN,m,37.95,18.44,excel_handle_est,41.2,133.2,41.78,0.0,1.1,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-AZUL,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-AMARILLO,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-NARANJA,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-VERDE-CLARO,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-BLANCO,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-NATURAL,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-CAPUCHINO,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-CAQUI,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
balliu-mesa-auxiliar-exterior-aluminio-54-cm-6c7a42d9,SV-OLIMPIAAUX-BLANCO-MARRON-OSC,Mesa auxiliar exterior aluminio · 48×48 cm tejido · Oli,m,157.95,84.68,excel_handle_est,35.1,55.3,72.19,0.0,3.62,cliente_paga,OK,,OK
